game_id,date,team,opponent,half,jump_winner
401499513,2022-12-03,Sam Houston,Dallas Christian,1,Sam Houston
401500693,2022-12-03,Jacksonville,Trinity Baptist College,1,Trinity Baptist College
401501738,2022-12-03,Abilene Christian,Arlington Baptist,1,Arlington Baptist
401502764,2022-12-03,St. Thomas - Minnesota,Crown College,1,St. Thomas - Minnesota
401469983,2022-12-04,Wright State,Youngstown State,1,Wright State
401479692,2022-12-04,Iowa State,St. John's,1,Iowa State
401483035,2022-12-04,Florida,Stetson,1,Florida
401483167,2022-12-04,Kentucky,Michigan,1,Michigan
401483202,2022-12-04,Missouri,Southeast Missouri State,1,Missouri
401483229,2022-12-04,Tennessee,Alcorn State,1,Alcorn State
401483381,2022-12-04,Creighton,Nebraska,1,Creighton
401483430,2022-12-04,Arizona,California,1,California
401483438,2022-12-04,Arizona State,Stanford,1,Stanford
401483456,2022-12-04,Washington,Colorado,1,Washington
401483467,2022-12-04,UCLA,Oregon,1,Oregon
401483475,2022-12-04,USC,Oregon State,1,USC
401483484,2022-12-04,Washington State,Utah,1,Utah
401483484,2022-12-04,Washington State,Utah,3,Utah
401484835,2022-12-04,Michigan State,Northwestern,1,Michigan State
401484836,2022-12-04,Purdue,Minnesota,1,Purdue
401485015,2022-12-04,Manhattan,Monmouth,1,Manhattan
401485326,2022-12-04,Bellarmine,Alice Lloyd,1,Bellarmine
401485327,2022-12-04,Florida Gulf Coast,Florida International,1,Florida Gulf Coast
401486772,2022-12-04,Marist,Maine,1,Marist
401486961,2022-12-04,Iona,Canisius,1,Iona
401486962,2022-12-04,Quinnipiac,Niagara,1,Niagara
401487110,2022-12-04,Texas State,Rice,1,Rice
401487135,2022-12-04,UAB,South Alabama,1,UAB
401487335,2022-12-04,Hartford,Brown,1,Hartford
401487404,2022-12-04,San Francisco,Utah State,1,Utah State
401487435,2022-12-04,Harvard,Tufts,1,Harvard
401487649,2022-12-04,Radford,George Washington,1,Radford
401488393,2022-12-04,Virginia Tech,North Carolina,1,North Carolina
401488394,2022-12-04,Louisville,Miami,1,Louisville
401488669,2022-12-04,UCF,Samford,1,UCF
401488669,2022-12-04,UCF,Samford,3,Samford
401489523,2022-12-04,Northeastern,Georgia State,1,Georgia State
401489592,2022-12-04,Denver,Texas A&M-Commerce,1,Denver
401489598,2022-12-04,Houston Christian,Southwestern Adventist,1,Houston Christian
401489630,2022-12-04,Northwestern State,Southern Miss,1,Southern Miss
401489675,2022-12-04,Cincinnati,Bryant,1,Cincinnati
401489680,2022-12-04,Merrimack,Vermont,1,Merrimack
401489718,2022-12-04,Eastern Michigan,Florida Atlantic,1,Florida Atlantic
401490129,2022-12-04,Illinois State,Belmont,1,Illinois State
401490130,2022-12-04,Valparaiso,Murray State,1,Murray State
401490130,2022-12-04,Valparaiso,Murray State,3,Murray State
401490514,2022-12-04,Cornell,Lafayette,1,Cornell
401492367,2022-12-04,Columbia,Sarah Lawrence,1,Sarah Lawrence
401493619,2022-12-04,Chicago State,Southern Indiana,1,Chicago State
401493702,2022-12-04,Akron,Muskingum,1,Akron
401494383,2022-12-04,Cal State Northridge,Whittier,1,Cal State Northridge
401485328,2022-12-05,Lipscomb,Trevecca Nazarene,1,Lipscomb
401487571,2022-12-05,Long Island University,UMass Lowell,1,UMass Lowell
401487700,2022-12-05,UMass,Albany,1,Albany
401488817,2022-12-05,Gonzaga,Kent State,1,Kent State
401489025,2022-12-05,Portland,North Dakota State,1,Portland
401489610,2022-12-05,Lamar,Our Lady of the Lake,1,Lamar
401493615,2022-12-05,San Diego State,Troy,1,Troy
401497513,2022-12-05,Charleston Southern,Kennesaw State,1,Kennesaw State
401502002,2022-12-05,Western Michigan,Concordia (MI),1,Concordia (MI)
401507491,2022-12-05,New Mexico State,Simon Fraser,1,New Mexico State
401482894,2022-12-06,Boston College,New Hampshire,1,Boston College
401482894,2022-12-06,Boston College,New Hampshire,3,New Hampshire
401482912,2022-12-06,Duke,Iowa,1,Iowa
401482927,2022-12-06,Georgia Tech,Georgia,1,Georgia Tech
401482944,2022-12-06,NC State,Coppin State,1,NC State
401482979,2022-12-06,Syracuse,Oakland,1,Syracuse
401482988,2022-12-06,Virginia,James Madison,1,Virginia
401483261,2022-12-06,Baylor,Tarleton,1,Baylor
401483286,2022-12-06,Kansas State,Abilene Christian,1,Kansas State
401483295,2022-12-06,Oklahoma,Kansas City,1,Oklahoma
401483303,2022-12-06,TCU,Jackson State,1,TCU
401483313,2022-12-06,Texas,Illinois,1,Illinois
401483313,2022-12-06,Texas,Illinois,3,Illinois
401484837,2022-12-06,Wisconsin,Maryland,1,Wisconsin
401484865,2022-12-06,Furman,High Point,1,High Point
401485168,2022-12-06,Butler,Yale,1,Butler
401485169,2022-12-06,Marquette,North Carolina Central,1,North Carolina Central
401485329,2022-12-06,Bellarmine,Wabash College,1,Wabash College
401485330,2022-12-06,Central Arkansas,Arkansas State,1,Arkansas State
401485331,2022-12-06,Liberty,VU of Lynchburg,1,Liberty
401487284,2022-12-06,Air Force,South Dakota,1,Air Force
401487358,2022-12-06,New Mexico,Western New Mexico,1,Western New Mexico
401487371,2022-12-06,Dartmouth,Vermont,1,Vermont
401487633,2022-12-06,Fordham,Wagner,1,Fordham
401487640,2022-12-06,George Mason,Maryland-Eastern Shore,1,Maryland-Eastern Shore
401487655,2022-12-06,La Salle,Bucknell,1,La Salle
401487660,2022-12-06,Loyola Chicago,Green Bay,1,Loyola Chicago
401487678,2022-12-06,Temple,Saint Joseph's,1,Temple
401487686,2022-12-06,Iona,Saint Louis,1,Iona
401488731,2022-12-06,Memphis,Little Rock,1,Memphis
401488805,2022-12-06,Mount St. Mary's,American University,1,American University
401488994,2022-12-06,Idaho,North Dakota,1,Idaho
401489000,2022-12-06,Belmont,Trevecca Nazarene,1,Belmont
401489008,2022-12-06,SIU Edwardsville,Bradley,1,Bradley
401489039,2022-12-06,Pacific,Northern Arizona,1,Pacific
401489090,2022-12-06,UT Arlington,North Texas,1,North Texas
401489538,2022-12-06,Wofford,Coastal Carolina,1,Coastal Carolina
401489552,2022-12-06,Appalachian State,Carlow University,1,Appalachian State
401489599,2022-12-06,Houston Christian,Maine-Fort Kent,1,Houston Christian
401489648,2022-12-06,Mercer,Middle Georgia State,1,Mercer
401489653,2022-12-06,Houston,North Florida,1,North Florida
401489659,2022-12-06,UNC Wilmington,East Carolina,1,UNC Wilmington
401489667,2022-12-06,Arkansas,UNC Greensboro,1,Arkansas
401489710,2022-12-06,Columbia,UMBC,1,UMBC
401491679,2022-12-06,Idaho State,Montana-Western,1,Idaho State
401491685,2022-12-06,Montana,South Dakota State,1,South Dakota State
401491735,2022-12-06,Presbyterian,Charleston,1,Charleston
401491750,2022-12-06,Winthrop,South Carolina State,1,Winthrop
401492260,2022-12-06,Princeton,Lafayette,1,Princeton
401492299,2022-12-06,Chattanooga,Milwaukee,1,Milwaukee
401492621,2022-12-06,Oklahoma State,Sam Houston,1,Oklahoma State
401493468,2022-12-06,Boise State,Eastern Oregon,1,Boise State
401493750,2022-12-06,Northern Iowa,Toledo,1,Toledo
401493780,2022-12-06,Valparaiso,Trinity (IL),1,Valparaiso
401493824,2022-12-06,Tennessee State,Boyce,1,Tennessee State
401493947,2022-12-06,Wyoming,Texas A&M-Commerce,1,Wyoming
401494412,2022-12-06,San Jos̩ State,Cal State Bakersfield,1,Cal State Bakersfield
401500690,2022-12-06,Austin Peay,Kentucky Christian,1,Kentucky Christian
401501998,2022-12-06,Buffalo,St. John Fisher,1,Buffalo
401507117,2022-12-06,Southern Utah,West Coast Baptist,1,Southern Utah
401482903,2022-12-07,Clemson,Towson,1,Clemson
401482935,2022-12-07,Miami,Cornell,1,Cornell
401482961,2022-12-07,Notre Dame,Boston University,1,Boston University
401482971,2022-12-07,Vanderbilt,Pittsburgh,1,Vanderbilt
401482996,2022-12-07,Virginia Tech,Dayton,1,Virginia Tech
401483036,2022-12-07,Florida,UConn,1,Florida
401483230,2022-12-07,Tennessee,Eastern Kentucky,1,Eastern Kentucky
401483323,2022-12-07,Texas Tech,Nicholls,1,Nicholls
401483333,2022-12-07,West Virginia,Navy,1,Navy
401483407,2022-12-07,Purdue,Hofstra,1,Purdue
401483439,2022-12-07,SMU,Arizona State,1,Arizona State
401483448,2022-12-07,California,Eastern Washington,1,Eastern Washington
401483476,2022-12-07,USC,Cal State Fullerton,1,Cal State Fullerton
401484365,2022-12-07,Villanova,Pennsylvania,1,Villanova
401484838,2022-12-07,Penn State,Michigan State,1,Penn State
401484839,2022-12-07,Indiana,Nebraska,1,Indiana
401485054,2022-12-07,VMI,Carlow University,1,VMI
401485170,2022-12-07,Georgetown,Siena,1,Siena
401485171,2022-12-07,Seton Hall,Lincoln PA,1,Lincoln PA
401485172,2022-12-07,St. John's,DePaul,1,St. John's
401485173,2022-12-07,Providence,Manhattan,1,Manhattan
401485332,2022-12-07,Florida Atlantic,Florida Gulf Coast,1,Florida Atlantic
401487336,2022-12-07,Rhode Island,Brown,1,Brown
401487394,2022-12-07,UNLV,Hawai'i,1,Hawai'i
401487695,2022-12-07,St. Bonaventure,Cleveland State,1,Cleveland State
401487707,2022-12-07,VCU,Jacksonville,1,VCU
401489017,2022-12-07,Saint Mary's,Missouri State,1,Saint Mary's
401489048,2022-12-07,Grand Canyon,Loyola Marymount,1,Loyola Marymount
401489054,2022-12-07,BYU,Utah Valley,1,BYU
401489486,2022-12-07,California Baptist,Weber State,1,Weber State
401489511,2022-12-07,Old Dominion,William & Mary,1,William & Mary
401489529,2022-12-07,Georgia Southern,Piedmont,1,Georgia Southern
401489568,2022-12-07,Drake,Omaha,1,Omaha
401489593,2022-12-07,Sacramento State,Denver,1,Denver
401489593,2022-12-07,Sacramento State,Denver,3,Sacramento State
401489634,2022-12-07,SE Louisiana,Belhaven College,1,SE Louisiana
401489639,2022-12-07,Texas A&M-Corpus Christi,Texas Lutheran,1,Texas Lutheran
401489686,2022-12-07,Davidson,Western Carolina,1,Western Carolina
401490131,2022-12-07,Southern Illinois,Indiana State,1,Indiana State
401490467,2022-12-07,Delaware,Delaware State,1,Delaware State
401490549,2022-12-07,Army,NJIT,1,Army
401491264,2022-12-07,Holy Cross,Quinnipiac,1,Holy Cross
401491280,2022-12-07,Binghamton,Colgate,1,Colgate
401491706,2022-12-07,Evansville,Campbell,1,Campbell
401491745,2022-12-07,UNC Asheville,Warren Wilson,1,UNC Asheville
401491868,2022-12-07,Tulsa,Detroit Mercy,1,Tulsa
401491904,2022-12-07,North Alabama,Alabama State,1,North Alabama
401492098,2022-12-07,Washington State,Northern Kentucky,1,Washington State
401492433,2022-12-07,Fairfield,Sacred Heart,1,Fairfield
401492446,2022-12-07,Stonehill,Rider,1,Rider
401493670,2022-12-07,Southeast Missouri State,Purdue Fort Wayne,1,Southeast Missouri State
401493676,2022-12-07,Central Michigan,Robert Morris,1,Central Michigan
401493708,2022-12-07,Eastern Illinois,Ball State,1,Ball State
401493734,2022-12-07,Illinois State,Eastern Michigan,1,Eastern Michigan
401493783,2022-12-07,San Francisco,Merrimack,1,Merrimack
401493818,2022-12-07,Southern Indiana,Anderson (IN),1,Southern Indiana
401493961,2022-12-07,Santa Clara,New Mexico State,1,Santa Clara
401494384,2022-12-07,Fresno State,Cal State Northridge,1,Cal State Northridge
401502062,2022-12-07,Western Illinois,Iowa Wesleyan,1,Iowa Wesleyan
401483271,2022-12-08,Iowa,Iowa State,1,Iowa State
401483457,2022-12-08,Colorado,Colorado State,1,Colorado
401483485,2022-12-08,Utah,Jacksonville State,1,Utah
401484840,2022-12-08,Minnesota,Michigan,1,Michigan
401484841,2022-12-08,Ohio State,Rutgers,1,Rutgers
401487623,2022-12-08,Duquesne,Marshall,1,Duquesne
401487701,2022-12-08,UMass,UMass Lowell,1,UMass
401489560,2022-12-08,Montana State,St. Thomas - Minnesota,1,Montana State
401493685,2022-12-08,Youngstown State,Westminster (PA),1,Youngstown State
401493789,2022-12-08,St. Francis (PA),St. Vincent,1,St. Francis (PA)
401496948,2022-12-08,Maine,Maine-Augusta,1,Maine-Augusta
401483254,2022-12-09,Vanderbilt,Grambling,1,Grambling
401485334,2022-12-09,High Point,Queens University,1,High Point
401487285,2022-12-09,Air Force,Arkansas State,1,Arkansas State
401487372,2022-12-09,Central Connecticut,Dartmouth,1,Dartmouth
401487524,2022-12-09,Columbia,Fairleigh Dickinson,1,Fairleigh Dickinson
401487524,2022-12-09,Columbia,Fairleigh Dickinson,3,Columbia
401487634,2022-12-09,Fordham,Binghamton,1,Binghamton
401489072,2022-12-09,Utah Tech,Chapman University,1,Utah Tech
401489612,2022-12-09,Northern Iowa,McNeese,1,McNeese
401491659,2022-12-09,Bryant,Stony Brook,1,Bryant
401492101,2022-12-09,Gonzaga,Washington,1,Gonzaga
401493784,2022-12-09,Merrimack,New England,1,Merrimack
401482895,2022-12-10,Villanova,Boston College,1,Villanova
401482904,2022-12-10,Clemson,Loyola Chicago,1,Loyola Chicago
401482913,2022-12-10,Duke,Maryland-Eastern Shore,1,Duke
401482972,2022-12-10,Pittsburgh,Sacred Heart,1,Pittsburgh
401482980,2022-12-10,Syracuse,Georgetown,1,Georgetown
401483005,2022-12-10,LSU,Wake Forest,1,LSU
401483046,2022-12-10,Memphis,Auburn,1,Auburn
401483203,2022-12-10,Missouri,Kansas,1,Missouri
401483212,2022-12-10,Ole Miss,Valparaiso,1,Valparaiso
401483296,2022-12-10,Arkansas,Oklahoma,1,Arkansas
401483304,2022-12-10,SMU,TCU,1,SMU
401483314,2022-12-10,Texas,Arkansas-Pine Bluff,1,Texas
401483334,2022-12-10,West Virginia,UAB,1,UAB
401483349,2022-12-10,Arizona,Indiana,1,Indiana
401483449,2022-12-10,California,Butler,1,Butler
401483468,2022-12-10,UCLA,Denver,1,UCLA
401484390,2022-12-10,La Salle,Drexel,1,La Salle
401484390,2022-12-10,La Salle,Drexel,3,Drexel
401484391,2022-12-10,Dayton,UNC Asheville,1,Dayton
401484842,2022-12-10,Illinois,Penn State,1,Illinois
401484843,2022-12-10,Nebraska,Purdue,1,Purdue
401484843,2022-12-10,Nebraska,Purdue,3,Purdue
401484856,2022-12-10,Michigan State,Brown,1,Michigan State
401484866,2022-12-10,Furman,Winthrop,1,Furman
401485016,2022-12-10,Princeton,Monmouth,1,Princeton
401485055,2022-12-10,VMI,Radford,1,Radford
401485174,2022-12-10,Cincinnati,Xavier,1,Cincinnati
401485175,2022-12-10,UConn,Long Island University,1,UConn
401485176,2022-12-10,St. John's,New Hampshire,1,St. John's
401485177,2022-12-10,BYU,Creighton,1,BYU
401485178,2022-12-10,Providence,Albany,1,Providence
401485179,2022-12-10,DePaul,UTEP,1,DePaul
401485335,2022-12-10,Bellarmine,Murray State,1,Murray State
401485336,2022-12-10,Florida Gulf Coast,Mercer,1,Florida Gulf Coast
401485337,2022-12-10,Oral Roberts,Central Arkansas,1,Oral Roberts
401485476,2022-12-10,William & Mary,Norfolk State,1,William & Mary
401486792,2022-12-10,Buffalo,Tulane,1,Tulane
401486794,2022-12-10,Grand Canyon,North Texas,1,North Texas
401486795,2022-12-10,San Diego State,Saint Mary's,1,San Diego State
401486942,2022-12-10,Charlotte,Detroit Mercy,1,Detroit Mercy
401486942,2022-12-10,Charlotte,Detroit Mercy,3,Detroit Mercy
401487304,2022-12-10,New Mexico,UTSA,1,New Mexico
401487325,2022-12-10,Oregon,Nevada,1,Nevada
401487395,2022-12-10,UNLV,Washington State,1,Washington State
401487458,2022-12-10,Pennsylvania,Temple,1,Temple
401487477,2022-12-10,Kentucky,Yale,1,Kentucky
401487650,2022-12-10,George Washington,American University,1,George Washington
401487665,2022-12-10,Rhode Island,Army,1,Army
401487673,2022-12-10,Richmond,Drake,1,Richmond
401487679,2022-12-10,Saint Joseph's,Saint Peter's,1,Saint Joseph's
401487687,2022-12-10,Saint Louis,Boise State,1,Boise State
401488147,2022-12-10,Pepperdine,UC Santa Barbara,1,UC Santa Barbara
401488147,2022-12-10,Pepperdine,UC Santa Barbara,3,Pepperdine
401488197,2022-12-10,South Dakota,UC Irvine,1,UC Irvine
401488213,2022-12-10,Sacramento State,Long Beach State,1,Sacramento State
401488384,2022-12-10,Houston,Alabama,1,Alabama
401488395,2022-12-10,North Carolina,Georgia Tech,1,North Carolina
401488396,2022-12-10,Florida State,Louisville,1,Florida State
401488397,2022-12-10,Miami,NC State,1,Miami
401488784,2022-12-10,South Dakota State,Eastern Washington,1,Eastern Washington
401488789,2022-12-10,South Carolina Upstate,South Carolina State,1,South Carolina Upstate
401488789,2022-12-10,South Carolina Upstate,South Carolina State,3,South Carolina Upstate
401488798,2022-12-10,Cleveland State,Kent State,1,Cleveland State
401488806,2022-12-10,Mount St. Mary's,Loyola Maryland,1,Mount St. Mary's
401489026,2022-12-10,Portland,New Orleans,1,New Orleans
401489040,2022-12-10,Pacific,Fresno State,1,Pacific
401489063,2022-12-10,Northern Arizona,Utah Valley,1,Northern Arizona
401489063,2022-12-10,Northern Arizona,Utah Valley,3,Utah Valley
401489083,2022-12-10,Houston Christian,UT Rio Grande Valley,1,UT Rio Grande Valley
401489092,2022-12-10,Texas State,UT Arlington,1,UT Arlington
401489099,2022-12-10,Cal State Fullerton,Southern Utah,1,Southern Utah
401489105,2022-12-10,North Dakota,Seattle U,1,North Dakota
401489105,2022-12-10,North Dakota,Seattle U,3,Seattle U
401489487,2022-12-10,San Diego,California Baptist,1,San Diego
401489494,2022-12-10,Northwestern State,UL Monroe,1,UL Monroe
401489503,2022-12-10,Southern Miss,Lamar,1,Southern Miss
401489512,2022-12-10,Old Dominion,Gardner-Webb,1,Gardner-Webb
401489518,2022-12-10,James Madison,Gallaudet University,1,James Madison
401489530,2022-12-10,Georgia Southern,Wofford,1,Georgia Southern
401489539,2022-12-10,Coastal Carolina,Regent University,1,Regent University
401489561,2022-12-10,Idaho State,St. Thomas - Minnesota,1,St. Thomas - Minnesota
401489569,2022-12-10,Montana State,Omaha,1,Montana State
401489574,2022-12-10,North Dakota State,Montana,1,Montana
401489587,2022-12-10,Green Bay,Kansas City,1,Kansas City
401489681,2022-12-10,Colgate,Vermont,1,Colgate
401489687,2022-12-10,Western Carolina,Brevard College,1,Western Carolina
401489697,2022-12-10,UMass Lowell,St. Francis Brooklyn,1,St. Francis Brooklyn
401489711,2022-12-10,UMBC,Morgan State,1,UMBC
401490468,2022-12-10,Delaware State,Georgian Court,1,Delaware State
401491265,2022-12-10,Northeastern,Holy Cross,1,Northeastern
401491697,2022-12-10,Cal Poly,Portland State,1,Portland State
401491729,2022-12-10,Wichita State,Longwood,1,Wichita State
401491810,2022-12-10,Western Kentucky,Wright State,1,Wright State
401491862,2022-12-10,UNC Wilmington,Jacksonville,1,UNC Wilmington
401491882,2022-12-10,Robert Morris,Marshall,1,Marshall
401491894,2022-12-10,Ball State,Evansville,1,Ball State
401492179,2022-12-10,Southern Illinois,Alcorn State,1,Alcorn State
401492206,2022-12-10,North Florida,Bethune-Cookman,1,North Florida
401492247,2022-12-10,Marist,Boston University,1,Marist
401492261,2022-12-10,Quinnipiac,Lafayette,1,Quinnipiac
401492300,2022-12-10,Chattanooga,Johnson University (TN),1,Chattanooga
401492304,2022-12-10,Troy,Tennessee Tech,1,Troy
401492430,2022-12-10,Toledo,Canisius,1,Canisius
401492632,2022-12-10,Louisiana,Samford,1,Louisiana
401492648,2022-12-10,Tulsa,Central Michigan,1,Central Michigan
401493495,2022-12-10,Cal State Northridge,Northern Colorado,1,Northern Colorado
401493671,2022-12-10,Missouri State,Purdue Fort Wayne,1,Purdue Fort Wayne
401493752,2022-12-10,Western Michigan,UIC,1,UIC
401493755,2022-12-10,Illinois State,SIU Edwardsville,1,Illinois State
401493794,2022-12-10,Eastern Illinois,Western Illinois,1,Eastern Illinois
401493838,2022-12-10,Southern,LSU Alexandria,1,Southern
401493948,2022-12-10,Abilene Christian,Texas A&M-Commerce,1,Texas A&M-Commerce
401493962,2022-12-10,Santa Clara,San Jos̩ State,1,Santa Clara
401494418,2022-12-10,Wyoming,Louisiana Tech,1,Louisiana Tech
401499437,2022-12-10,Eastern Kentucky,Boyce,1,Eastern Kentucky
401500712,2022-12-10,Stetson,Webber International,1,Stetson
401482962,2022-12-11,Notre Dame,Marquette,1,Notre Dame
401482997,2022-12-11,Virginia Tech,Oklahoma State,1,Oklahoma State
401483192,2022-12-11,Minnesota,Mississippi State,1,Mississippi State
401483221,2022-12-11,South Carolina,Presbyterian,1,South Carolina
401483226,2022-12-11,Maryland,Tennessee,1,Tennessee
401483242,2022-12-11,Texas A&M,Oregon State,1,Oregon State
401483272,2022-12-11,Iowa State,McNeese,1,Iowa State
401483287,2022-12-11,Kansas State,Incarnate Word,1,Incarnate Word
